Amb_temp,FS0,FS1,FS2,FS3,FS4,FS5,Supply_Air_Temp0,Supply_Air_Temp1,Supply_Air_Temp2,Supply_Air_Temp3,Supply_Air_Temp4,Supply_Air_Temp5,LC_FlowRate1,LC_FlowRate2,cooling_power,rack_power,IT_power,RCI_HI,RCI_LO,PUE,Rack_Tem0,Rack_Tem1,Rack_Tem2,Rack_Tem3,Rack_Tem4,Rack_Tem5,Rack_Tem6,Rack_Tem7,Rack_Tem8,Rack_Tem9,Rack_Tem10,Rack_Tem11,Rack_Tem12,Rack_Tem13,Rack_Tem14,Rack_Tem15,Rack_Tem16,Rack_Tem17,Rack_Tem18,Rack_Tem19,Rack_Tem20,Rack_Tem21,Rack_Tem22,Rack_Tem23,Rack_Tem24,Rack_Tem25,Rack_Tem26,Rack_Tem27,Rack_Tem28,Rack_Tem29,Rack_Tem30,Rack_Tem31,Rack_Tem32,Rack_Tem33,Rack_Tem34,Rack_Tem35,Rack_Tem36,Rack_Tem37,Rack_Tem38,Rack_Tem39,Rack_Tem40,Rack_Tem41,Rack_Tem42,Rack_Tem43,Rack_Tem44,Rack_Tem45,Rack_Tem46,Rack_Tem47,Rack_Tem48,Return_Air_Temp0,Return_Air_Temp1,Return_Air_Temp2,Return_Air_Temp3,Return_Air_Temp4,Return_Air_Temp5,LC_RET0,LC_RET1
19.5,60,60,60,60,60,60,21.60000038,25.70000076,24.89999962,24,24.29999924,26.20000076,102.9,104.2,330.6777669,570.4742222,822.8190298,100,100,1.403683861,25.27222358,24.40026185,24.84208968,24.54755552,24.50696271,24.34044515,24.88730217,25.73185167,25.88514654,26.52467876,26.65299166,26.34740819,25.29950652,25.15134606,25.26269053,25.72679531,26.1022228,26.72470591,26.5592573,25.52790181,25.40666656,25.50416667,25.96666667,25.66509794,25.87346351,25.94400065,26.24366032,26.06378996,26.06432734,25.38169903,25.27764789,23.78459238,24.66488837,26.15318359,25.52355523,25.71462045,26.25308521,25.67140752,26.0617553,25.7859259,25.62353005,26.13310954,26.40862742,25.51451025,25.8566668,26.05799995,25.76933295,24.88765447,26.83580126,27.20000076,26.70000076,27.60000038,29.79999924,26.89999962,27,24,24.5
18.17686574,60,60,60,60,60,60,21.89999962,25.79999924,25,24.20000076,24.39999962,26.20000076,105.2,104.5,334.0945444,565.7897778,828.138109,100,100,1.405154452,25.28916796,24.3989545,24.8883647,24.54696343,24.53096246,24.38844428,24.91428668,25.74873987,25.887018,26.53192917,26.63282085,26.33975408,25.29703708,25.13567237,25.26386005,25.72339729,26.10509807,26.72810426,26.60715905,25.58543113,25.48527832,25.58000031,26.03142884,25.72392068,25.91503236,26.06511081,26.37411806,26.17751656,26.09099321,25.48208965,25.37856238,23.89066678,24.6942216,26.17155382,25.55933458,25.72771938,26.34888901,25.74133265,26.08444453,25.84962912,25.72679818,26.18933404,26.4925494,25.59006555,25.94466715,26.13200019,25.84999986,24.92666709,26.84987582,27.20000076,26.60000038,27.60000038,29.79999924,27,27,24,24.5
18.67485167,60,60,60,60,60,60,22,25.79999924,24.89999962,24.29999924,24.5,26.20000076,103.1,104.5,346.45293,558.3497778,813.7110867,100,100,1.427430339,25.26139052,24.44601317,24.87816872,24.59377785,24.50370461,24.35288845,24.8368259,25.63851906,25.78058511,26.41731057,26.47658211,26.24666658,25.24345756,25.03578916,25.16467842,25.6758154,26.03163376,26.65281001,26.45851795,25.55876736,25.47916616,25.58722365,26.00666756,25.75032871,26.00104374,26.10822157,26.33751707,26.25437873,26.24187097,25.45202732,25.34457417,23.87585268,24.647555,26.08948134,25.66600111,25.86198802,26.24814664,25.69362974,26.10385899,25.94197546,25.77751832,26.17622274,26.4402607,25.77673196,25.94666626,26.07444485,25.82199938,24.91036904,26.84641882,27.20000076,26.5,27.60000038,29.79999924,26.89999962,26.89999962,24,24.5
18.70999908,60,60,60,60,60,60,22.29999924,25.89999962,24.89999962,23.79999924,24.10000038,26.20000076,105.2,104.2,358.0507994,568.7768889,830.8000004,100,100,1.432627539,25.28472239,24.45124272,24.86928152,24.58548069,24.47200033,24.42355523,24.91968258,25.8053333,25.94760285,26.58690064,26.59316239,26.19135802,25.12716027,25.18503004,25.17450251,25.70535897,26.11215661,26.64941167,26.59604914,25.64938196,25.61444414,25.76083374,26.18190375,26.03947674,26.26274478,26.36777724,26.54980357,26.42797405,26.04397629,25.29150375,25.12575077,23.57096345,24.7031113,26.31881438,25.78888943,26.03532087,26.35802484,25.8675557,26.39181244,26.11950563,26.06405133,26.49377848,26.67529616,25.86300615,26.10666585,26.00111043,25.75711032,24.88197489,26.86691322,27.29999924,26.89999962,27.60000038,30,26.89999962,26.89999962,24,24.5
21.52499962,60,60,60,60,60,60,24.29999924,26.29999924,25,24,24.20000076,26.20000076,103.4,104.6,356.9286248,584.7404444,833.7613082,98.46159707,100,1.431544152,25.31999953,24.34745152,24.94039283,24.53333306,24.37718461,24.36755561,24.9371427,25.84059154,26.03532158,26.62362582,26.55658136,26.0901227,24.9841977,25.25637593,25.16514671,25.67058808,26.18666625,26.68392119,26.80864137,25.80172948,25.9555564,26.13277605,26.53555734,26.43869198,26.82483772,27.22133314,27.41228889,27.26849676,26.15087791,25.28967349,25.02039181,23.41422173,24.76844442,26.45214717,25.92266724,26.39836197,26.66444574,26.28533185,26.83227996,26.76987546,26.85202669,27.21022176,27.39529431,26.72888997,26.61511108,26.12977756,25.76355537,24.93827326,26.95753114,27.5,26.89999962,27.79999924,30.10000038,27,27,24,24.6
21.56999969,60,60,60,60,60,60,25.20000076,26.60000038,24,22.79999924,23.89999962,26.29999924,108.2,108.3,360.4224979,598.2284444,875.3143049,96.68628038,100,1.413190337,25.22860972,24.04810576,24.41777822,23.72029586,23.34874078,23.39644518,24.20158682,25.2799991,25.49193058,26.12257387,25.7405143,25.35086346,23.91456713,24.35064312,24.39204708,25.07215728,25.85124256,26.61333343,27.02790166,25.84222216,26.0958335,26.32694499,26.74984111,26.64496703,27.02274465,27.47577813,27.71320115,27.53725474,26.31649163,25.35320255,24.89829915,22.73896313,24.0573327,26.63140589,25.89577745,26.47883101,26.8479016,26.49866536,27.0390655,27.02938232,27.1296741,27.63733303,27.59555536,26.97071876,27.03955458,26.26066637,25.80688843,24.90839572,26.98271605,27.79999924,27,27.89999962,30.39999962,27.5,27.10000038,24,24.6
22.56999969,65,65,60,65,65,60,25.60000038,27,24,23.39999962,24.39999962,26.20000076,108.8,108.8,380.8866015,603.7595556,869.4742058,92.3493486,100,1.44127971,25.28166606,24.22431306,24.74039123,24.34518365,23.51496347,23.3262222,23.85587342,24.83437021,24.96000099,25.50479565,25.33641013,25.09432049,23.4120983,23.66362647,24.05777859,24.76365959,25.63999997,26.62614507,27.20987684,26.11555537,26.49333276,26.66194458,27.10158769,27.10483654,27.48287601,27.96266574,28.01568675,27.58666785,26.62128706,25.75058753,25.47738588,23.26666748,24.04911167,26.91555556,26.22377875,26.68023118,27.15456829,26.80148184,27.39251616,27.47382858,27.50248258,27.82688938,28.00522621,27.28444521,27.31866781,26.35733493,26.05822266,25.15358118,27.07481674,28.10000038,27.10000038,27.89999962,30.60000038,27.60000038,27,24,24.6
22.79000092,75,75,60,75,75,60,25.79999924,27.29999924,24,23.79999924,24.70000076,26.29999924,109.5,109.3,399.2142794,598.0022222,878.6619234,89.19169727,100,1.45755715,25.35861087,24.45202549,24.99869329,24.70874042,23.53155653,23.40266629,23.95745995,24.62222222,24.57684198,24.99344939,24.9264951,24.83678958,23.17333351,23.06502921,23.73871271,24.50928181,25.41437717,26.57202611,27.41086396,26.35135799,26.76277822,26.88583442,27.40031641,27.42797453,27.78797424,28.21044529,29.15790936,27.52967442,26.73403549,25.86771408,25.69280966,23.4,23.9393339,27.0951114,26.40688843,26.6788303,27.31506167,27.11496492,27.63766176,27.75703788,27.7066652,27.90311062,28.26405069,27.46588238,27.3242216,26.27711195,26.10577813,25.19777832,27.08321036,28.39999962,27.29999924,28,30.70000076,27.79999924,27.10000038,24,24.6
23.72499943,75,75,60,75,75,60,25.89999962,27.39999962,23.89999962,24.10000038,24.89999962,26.20000076,107.9,107.6,394.6605468,587.0471111,833.1838832,94.28904142,100,1.476977169,25.29999932,24.24052367,24.8138565,24.40562952,23.37451742,23.20800008,23.69079357,24.62666594,24.69684231,25.14526339,24.94700844,24.78370391,23.1516056,23.30970716,23.78830352,24.49516306,25.39686287,26.40914953,27.10296284,26.08543159,26.45388811,26.60333405,27.07333306,27.09045793,27.45490148,27.85466661,27.88156786,27.26300695,26.39555593,25.66013072,25.49228803,23.41185176,23.99533359,26.87377749,26.10422119,26.44608133,27.17259295,26.68651801,27.28538026,27.28444417,27.34222245,27.70888916,27.91790748,27.10196126,27.06244493,26.12955594,25.97311062,25.1861732,26.89209723,28.29999924,27.29999924,27.89999962,30.70000076,27.70000076,27,24,24.5
23.87988269,62,62,60,61,61,60,19,20.89999962,24.5,25.20000076,21.39999962,26.10000038,105.8,104.2,434.6428577,594.4764444,836.8857247,99.93474313,100,1.522822712,25.0319436,23.91503212,24.92366026,24.81718424,24.21985261,24.54444472,24.92063511,25.69688965,25.78549676,26.06900613,26.22632452,25.81333302,24.75506192,25.09918034,25.14713542,25.60078285,26.1537253,26.76522879,24.4893829,21.79777719,21.55888918,22.386945,23.61047509,22.62849672,24.2075812,23.17955573,25.2033993,24.5304575,24.76678353,25.52182936,25.58509849,24.51822229,24.97933295,24.229629,21.26000075,22.1719299,23.57012435,23.01688974,23.37497109,22.8101231,22.68549071,24.13666673,25.56862697,23.98248315,24.88577772,26.08844415,26.05622165,25.46839509,27.06395173,27.79999924,27.10000038,27.5,30.29999924,27.29999924,27,23.9,24.4
24.24499989,60,72,60,60,60,60,20.39999962,14.89999962,25.10000038,25.89999962,25.60000038,26.39999962,102.1,101.7,412.2095176,592.1511111,831.7396705,99.71907374,99.85510247,1.499026688,24.73888889,23.80888863,24.6488886,24.52829735,23.54162923,23.81422201,24.32666781,25.24651855,25.27064395,25.53918157,25.68683706,25.40839384,23.99259154,24.56327447,24.64491238,25.24522833,26.08339924,26.9056205,23.59975322,20.77111116,20.61500024,21.45944392,22.90920662,21.87921494,24.29437902,23.13511074,25.39398752,25.30326813,25.03953201,26.090981,25.8969934,24.08533321,24.45177877,23.09481509,19.85800042,20.98011724,22.58938297,22.50014757,22.96842284,22.80617359,22.16601172,23.41622206,25.63137271,24.70483558,25.14355523,26.70599894,26.49310981,25.59703686,27.27530774,26.89999962,26.39999962,28,30.60000038,26.79999924,27.39999962,24,24.6
24.30999947,60,74,60,60,60,60,22.39999962,14.69999981,24,24.79999924,25.60000038,26.39999962,99.7,98.4,409.8225315,602.3168889,861.8290543,99.52431131,99.4916105,1.478779202,24.51361025,23.4036598,24.37071892,24.27614728,23.21837014,23.53377753,24.13174613,25.05363118,25.08631649,25.28233964,25.47282047,25.28395024,23.88740754,24.35789502,24.50245633,25.13307156,26.06692884,26.93437947,22.89358016,20.2691361,20.20999993,21.19861077,22.68317474,21.47555626,23.91450977,22.43288866,24.70509823,24.61725444,24.67789492,26.17647059,25.98823577,23.9997035,24.33266724,22.80207339,19.50177829,20.64327421,22.41185265,22.1721478,22.66432784,22.500247,21.77228757,22.84844401,25.28627379,24.13176437,24.69377747,26.90222182,26.63644518,25.71530777,27.46617492,26.79999924,26.10000038,27.89999962,30.79999924,27,27.39999962,24,24.5
24.93500042,60,75,60,60,60,60,19.5,14.39999962,24.10000038,24.79999924,25.70000076,26.39999962,98.7,98.7,413.3285649,593.9111111,865.2666742,99.6225733,99.41836721,1.481040744,24.46472168,23.2645752,24.34797363,24.25244403,23.10903709,23.41866631,24.00222333,24.91970341,25.05847846,25.33894778,25.47452893,25.409877,24.14641965,24.2825735,24.55415182,25.1835296,26.11477115,26.9715032,22.55086436,20.26395038,20.29500054,21.33388909,22.73111175,21.51189571,24.11398662,22.93111111,25.08993502,25.24418235,24.86666652,26.17464033,26.04078393,24.03407407,24.39644504,22.64385136,19.42999986,20.61988347,22.40395093,22.15140724,22.77122796,22.62963084,22.06091532,23.1824452,25.65437714,24.77437944,24.85599881,26.9244439,26.64822293,25.69752981,27.36987817,26.39999962,26.20000076,28,31,27,27.39999962,24,24.5
25.23999977,60,75,60,60,60,60,20.20000076,14.39999962,24.10000038,24.79999924,25.70000076,26.39999962,97.6,97.8,415.1966216,594.8715556,856.85714,99.55832614,99.35963679,1.487940384,24.3949991,23.15843163,24.25647036,24.18666612,23.03703731,23.35644301,24.03619065,24.85896439,24.99040977,25.21216356,25.37982908,25.31209913,24.14962964,24.26081943,24.55649221,25.12522922,26.08627547,26.96679751,22.32691379,20.13703711,20.27722227,21.31972241,22.72761947,21.58588285,24.31032627,23.27688883,25.35764647,25.68365901,25.24865466,26.16784189,26.03477009,24.00681378,24.38733426,22.56207429,19.37244405,20.61005859,22.44197493,22.13037019,22.87274748,22.86444378,22.31738688,23.44222249,25.81986922,25.09281022,25.28866604,26.98444336,26.65533434,25.72222252,27.43284038,26.39999962,26.10000038,28,30.79999924,27.10000038,27.29999924,24,24.5
25.96487494,60,74,60,60,60,60,22.5,14.5,24.10000038,24.79999924,25.79999924,26.39999962,98.8,99.2,421.3666725,570.3297778,853.2555339,99.85487534,99.23129149,1.497232837,24.23249944,23.03477081,24.15398747,24.0933336,22.89481436,23.28800008,23.93460393,24.75288845,24.79415269,25.06269074,25.25948705,25.19481503,23.98518496,24.18339223,24.44771843,25.05908602,25.96078256,26.84052208,22.02938278,19.96666606,20.17249993,21.22305578,22.57777855,21.69908399,24.63398661,23.68577766,25.81673289,26.21986874,25.87976631,26.19424849,25.9639232,23.85777814,24.20022176,22.45185113,19.27999959,20.38105212,22.16765408,22.20651846,23.04865544,23.27456793,22.8590857,24.15133382,26.18326823,25.52836595,25.98666762,26.88977702,26.52244371,25.45456829,27.14222216,26.60000038,26.10000038,27.89999962,30.89999962,27.29999924,27.29999924,24,24.5
25.71999931,60,75,60,60,60,60,24.89999962,14.69999981,24,24.60000038,25.60000038,26.29999924,96,95.4,406.4774251,555.6822222,813.8677467,99.94184246,98.86510455,1.502879463,23.99138989,22.84967408,23.96705881,23.95733245,22.78311089,23.20133341,23.92190484,24.61777687,24.52000026,24.79836333,25.06051203,25.00641992,23.92049402,23.9658473,24.2336832,24.90431331,25.72313719,26.65542471,21.94864133,19.94469122,20.13000022,21.13416706,22.65904764,21.73124106,24.94169786,24.45222263,26.63973907,27.05699439,26.50502873,26.12208994,25.80209035,23.66488878,23.92622165,21.94311107,18.94311123,20.08725122,21.99654209,22.32740822,23.23953229,23.78345691,23.37150448,25.09666646,26.93098081,26.39085047,26.72511108,26.73355509,26.31711005,25.20666579,26.83481415,26.5,26,27.79999924,30.39999962,27.20000076,27.20000076,24,24.5
26.20499992,60,75,60,60,60,60,25.10000038,14.60000038,24,24.60000038,25.5,26.29999924,96,96.4,398.4714293,580.0262222,812.865061,99.94557814,98.66255945,1.493773832,24.01749929,22.87398666,23.99137322,23.98014902,22.89777678,23.22711073,23.89746036,24.59733362,24.53333312,24.7637429,25.04307632,25.03333363,23.92246983,23.95368474,24.24187069,24.91947851,25.73725442,26.6677128,21.92320911,19.85086391,19.95555556,20.98833305,22.54063508,21.47111066,24.45882265,23.57133308,25.83843196,26.15607735,25.86362662,26.17568583,25.88522981,23.7774821,24.08933234,21.78755543,18.88288879,20.01426931,21.84765309,22.17748155,22.89754367,23.32172919,22.6371239,24.03377842,26.25516294,25.40496722,26.04622206,26.8104442,26.43755493,25.34493845,27.05333342,26.60000038,25.79999924,27.79999924,30.39999962,27.29999924,27.20000076,24,24.6
26.42000008,60,76,60,60,60,60,24.60000038,14.80000019,24,24.60000038,25.60000038,26.29999924,96.4,97.4,414.3401456,580.492,849.5206105,99.85411921,98.91408448,1.491005217,24.0713885,22.91869295,24.00993461,24.02607467,23.0251841,23.25288845,23.89968213,24.60592547,24.58292436,24.81239799,25.08307699,25.07753077,23.90123427,23.95766073,24.26268903,24.89124277,25.75686211,26.68941132,22.05950528,19.96024682,20.00583352,21.06527701,22.63777863,21.52261428,24.48235246,23.68622158,26.00418358,26.40000016,25.82245623,26.21568564,25.91529485,23.83288864,24.16800056,21.94311089,18.97555596,20.07111088,21.89950524,22.19703704,22.85473626,23.19530971,22.60130671,24.07977844,26.2290201,25.61803896,25.97755615,26.85133247,26.52066772,25.4585193,27.14296317,26.89999962,25.89999962,27.79999924,30.70000076,27.10000038,27.20000076,24.1,24.6
26.81900891,60,75,60,60,60,60,21,14.5,24,24.60000038,25.60000038,26.29999924,96.7,97,429.1927801,578.0271111,852.3714076,99.88687274,98.37292501,1.50685487,24.05416701,22.88156922,23.98248419,23.95585187,22.84651756,23.2431113,23.97174683,24.67199978,24.56795326,24.74479581,25.07384649,25.00320924,23.8311112,24.01941525,24.25918154,24.89751719,25.74744977,26.68967253,21.81234591,19.69160503,19.84333428,20.98000039,22.44952402,21.48392166,24.51450842,23.61799988,25.90013101,26.26065474,25.83742747,26.18666593,25.88496796,23.79674145,24.14511081,22.08859294,18.90000054,19.97052666,21.95629642,22.09481509,22.94877209,23.25654289,22.63451111,24.07733337,26.19843128,25.57333266,26.01022163,26.80311076,26.46555488,25.42123406,27.11086471,26.89999962,25.89999962,27.89999962,30.60000038,27.20000076,27.29999924,24,24.6
26.95999908,60,75,60,60,60,60,23.89999962,14.5,24,24.60000038,25.60000038,26.29999924,95.4,96.2,442.9007972,566.5244444,830.6111121,99.86261073,98.179592,1.53646489,23.97666694,22.81071913,23.95372666,23.96118444,22.84651783,23.21600043,23.89873027,24.59970369,24.50947451,24.68888896,25.00752204,25.0296297,23.877284,24.03345133,24.28000031,24.90143883,25.76418122,26.74143737,21.70024715,19.60864228,19.86222297,21.01805556,22.44158732,21.84758181,25.05908562,24.37311144,26.65725592,27.13464148,26.50783677,26.23267926,25.88104607,23.77985189,24.09800001,21.95170482,18.84688944,19.89824547,21.83111128,22.28088958,23.2486548,23.83259338,23.44052272,24.85844516,26.77908513,26.38405363,26.76177856,26.81822144,26.4048881,25.37678946,26.98641945,26.60000038,25.79999924,27.79999924,30.5,27.10000038,27.20000076,23.9,24.4
26.98500061,60,76,60,60,60,60,25,14.69999981,24,24.60000038,25.5,26.29999924,96.3,95.8,441.7661296,584.5635556,816.5619013,99.9579228,98.31578814,1.54462383,23.99194404,22.78745109,23.94457513,23.92503762,22.80177716,23.29244466,24.04190393,24.63673973,24.556724,24.72701794,25.06905956,25.05654304,23.92543177,24.06035156,24.29263252,24.96235264,25.89464071,26.8334637,21.43432037,19.51703702,19.92750015,21.06166611,22.39809638,21.82614427,24.99974022,24.15177734,26.39503309,26.74666708,26.43087708,26.24679665,25.91032827,23.76000063,24.05266615,22.14992531,18.94844435,19.95649086,21.90469051,22.40533411,23.19485442,23.7775313,23.38196168,24.65311089,26.62274577,25.99973815,26.70088867,26.8906661,26.43288968,25.40641879,27.04123565,26.5,25.60000038,27.79999924,30.39999962,27.29999924,27.20000076,24,24.5
27.17990047,60,75,60,60,60,60,23.20000076,14.60000038,24,24.70000076,25.60000038,26.29999924,99.4,99.1,448.6233451,591.3048889,861.0888992,99.77601343,98.76895977,1.524461495,24.12500008,22.96941269,24.07477182,24.08177698,22.90577763,23.26888916,24.01492067,24.6151105,24.59695974,24.79999929,25.09264928,25.09481465,24.01703747,24.08397724,24.35649164,25.06143823,25.9416997,26.84888892,21.85012343,19.78246912,20.04527791,21.18583247,22.71587282,21.9270598,25.06980499,24.27311144,26.50797478,26.86745159,26.49052506,26.27817064,25.94483667,23.77836977,24.13044427,22.26311153,19.01111145,20.07953209,22.01357957,22.54133265,23.2624556,23.81382755,23.45673198,24.90333327,26.72392163,26.10065423,26.73733236,26.95488756,26.52066664,25.43209877,27.21950684,26.70000076,25.89999962,27.79999924,30.60000038,27.10000038,27.20000076,24,24.5
27.04446288,60,75,60,60,60,60,25.20000076,14.80000019,24,24.70000076,25.60000038,26.29999924,98.7,97.7,454.373633,590.2346667,866.8714212,99.82438975,98.66450034,1.527314954,24.12333298,22.95869268,24.0538563,24.02488896,22.87437048,23.32444458,24.02349166,24.6343693,24.57192883,24.79579014,25.03897423,25.06296289,23.96715992,23.95812853,24.24584782,24.97987005,25.85699295,26.78065257,22.01037048,19.76098776,19.97777812,21.18194419,22.88063471,21.70039206,24.75555564,24.05911174,26.32365962,26.56601355,26.16070078,26.23294111,25.89359538,23.7511112,24.09755554,22.14014757,18.95244446,20.04654998,22.11703687,22.56622242,23.05052562,23.47925973,22.96575234,24.69555515,26.6988235,25.82169979,26.43622192,26.88933228,26.46177721,25.41999949,27.17209804,26.89999962,25.89999962,27.89999962,30.70000076,27.29999924,27.29999924,24,24.5
27.11000061,60,74,60,60,60,60,24.10000038,14.60000038,24,24.60000038,25.60000038,26.29999924,98.6,98.3,448.0857162,589.7728889,860.2428327,99.82892379,98.73139397,1.524170954,24.15111092,22.9741175,24.07137268,24.05362938,22.9253323,23.24311062,23.96126932,24.60562925,24.57426901,24.79695959,25.05059794,25.04691366,23.91432156,23.94900602,24.25403482,24.93594875,25.84758125,26.80235221,22.0585187,19.78543226,20.02277722,21.14611079,22.76253982,21.78039248,24.91032699,24.2331111,26.43451,26.72339904,26.26081843,26.26274478,25.91660236,23.75881547,24.09666585,22.17481463,18.97133382,20.08116898,22.02691326,22.49985216,23.18128569,23.66024682,23.20287623,24.78066549,26.68627435,25.97934538,26.56111084,26.89266561,26.46755493,25.41456872,27.16765468,26.79999924,25.89999962,27.79999924,30.60000038,27.20000076,27.20000076,24,24.5
